"Lake","Date","Year","Month","DOY","Precip","SW_Inflw","TOTAL_GW_INTO_LAKE","Total_Inputs"
"SP","1977-03-04",1977,3,63,2540,0,208,2748
"SP","1977-03-05",1977,3,64,8730,0,201,8931
"SP","1977-03-06",1977,3,65,6020,0,195,6215
"SP","1977-03-07",1977,3,66,90.8,0,194,284.8
"SP","1977-03-08",1977,3,67,0,0,194,194
"SP","1977-03-09",1977,3,68,0,0,195,195
"SP","1977-03-10",1977,3,69,0,0,196,196
"SP","1977-03-11",1977,3,70,0,0,198,198
"SP","1977-03-12",1977,3,71,0,0,199,199
"SP","1977-03-13",1977,3,72,8480,0,1480,9960
"SP","1977-03-14",1977,3,73,4380,0,7380,11760
"SP","1977-03-15",1977,3,74,523,0,668,1191
"SP","1977-03-16",1977,3,75,0,0,180,180
"SP","1977-03-17",1977,3,76,45.4,0,181,226.4
"SP","1977-03-18",1977,3,77,0,0,182,182
"SP","1977-03-19",1977,3,78,9110,0,179,9289
"SP","1977-03-20",1977,3,79,45.4,0,174,219.4
"SP","1977-03-21",1977,3,80,0,0,175,175
"SP","1977-03-22",1977,3,81,0,0,175,175
"SP","1977-03-23",1977,3,82,0,0,176,176
"SP","1977-03-24",1977,3,83,302,0,177,479
"SP","1977-03-25",1977,3,84,0,0,177,177
"SP","1977-03-26",1977,3,85,0,0,178,178
"SP","1977-03-27",1977,3,86,0,0,179,179
"SP","1977-03-28",1977,3,87,4330,0,238,4568
"SP","1977-03-29",1977,3,88,309,0,182,491
"SP","1977-03-30",1977,3,89,7490,0,1370,8860
"SP","1977-03-31",1977,3,90,3810,0,1300,5110
"SP","1977-04-01",1977,4,91,933,0,182,1115
"SP","1977-04-02",1977,4,92,429,0,173,602
"SP","1977-04-03",1977,4,93,11200,0,181,11381
"SP","1977-04-04",1977,4,94,5730,0,155,5885
"SP","1977-04-05",1977,4,95,670,0,820,1490
"SP","1977-04-06",1977,4,96,7330,0,209,7539
"SP","1977-04-07",1977,4,97,0,0,151,151
"SP","1977-04-08",1977,4,98,215,0,151,366
"SP","1977-04-09",1977,4,99,0,0,151,151
"SP","1977-04-10",1977,4,100,0,0,151,151
"SP","1977-04-11",1977,4,101,0,0,4220,4220
"SP","1977-04-12",1977,4,102,0,0,7290,7290
"SP","1977-04-13",1977,4,103,340,0,148,488
"SP","1977-04-14",1977,4,104,11900,0,5750,17650
"SP","1977-04-15",1977,4,105,200,0,139,339
"SP","1977-04-16",1977,4,106,5260,0,2160,7420
"SP","1977-04-17",1977,4,107,3150,0,1180,4330
"SP","1977-04-18",1977,4,108,2940,0,806,3746
"SP","1977-04-19",1977,4,109,6500,0,3010,9510
"SP","1977-04-20",1977,4,110,6080,0,3090,9170
"SP","1977-04-21",1977,4,111,973,0,135,1108
"SP","1977-04-22",1977,4,112,13000,0,6210,19210
"SP","1977-04-23",1977,4,113,1140,0,495,1635
"SP","1977-04-24",1977,4,114,0,0,115,115
"SP","1977-04-25",1977,4,115,243,0,119,362
"SP","1977-04-26",1977,4,116,49,0,121,170
"SP","1977-04-27",1977,4,117,0,0,124,124
"SP","1977-04-28",1977,4,118,0,0,127,127
"SP","1977-04-29",1977,4,119,0,0,129,129
"SP","1977-04-30",1977,4,120,0,0,131,131
"SP","1977-05-01",1977,5,121,133,0,134,267
"SP","1977-05-02",1977,5,122,0,0,136,136
"SP","1977-05-03",1977,5,123,195,0,140,335
"SP","1977-05-04",1977,5,124,0,0,141,141
"SP","1977-05-05",1977,5,125,0,0,143,143
"SP","1977-05-06",1977,5,126,7730,0,250,7980
"SP","1977-05-07",1977,5,127,1540,0,165,1705
"SP","1977-05-08",1977,5,128,0,0,143,143
"SP","1977-05-09",1977,5,129,0,0,145,145
"SP","1977-05-10",1977,5,130,0,0,147,147
"SP","1977-05-11",1977,5,131,0,0,149,149
"SP","1977-05-12",1977,5,132,0,0,152,152
"SP","1977-05-13",1977,5,133,0,0,155,155
"SP","1977-05-14",1977,5,134,0,0,158,158
"SP","1977-05-15",1977,5,135,0,0,161,161
"SP","1977-05-16",1977,5,136,0,0,164,164
"SP","1977-05-17",1977,5,137,1860,0,183,2043
"SP","1977-05-18",1977,5,138,292,0,171,463
"SP","1977-05-19",1977,5,139,1540,0,190,1730
"SP","1977-05-20",1977,5,140,0,0,169,169
"SP","1977-05-21",1977,5,141,146,0,172,318
"SP","1977-05-22",1977,5,142,4160,0,225,4385
"SP","1977-05-23",1977,5,143,2430,0,205,2635
"SP","1977-05-24",1977,5,144,0,0,171,171
"SP","1977-05-25",1977,5,145,0,0,173,173
"SP","1977-05-26",1977,5,146,2340,0,193,2533
"SP","1977-05-27",1977,5,147,142,0,177,319
"SP","1977-05-28",1977,5,148,0,0,177,177
"SP","1977-05-29",1977,5,149,0,0,179,179
"SP","1977-05-30",1977,5,150,0,0,181,181
"SP","1977-05-31",1977,5,151,0,0,182,182
"SP","1977-06-01",1977,6,152,3190,0,213,3403
"SP","1977-06-02",1977,6,153,18000,0,451,18451
"SP","1977-06-03",1977,6,154,2320,0,202,2522
"SP","1977-06-04",1977,6,155,0,0,167,167
"SP","1977-06-05",1977,6,156,9560,0,295,9855
"SP","1977-06-06",1977,6,157,8850,0,271,9121
"SP","1977-06-07",1977,6,158,2540,0,192,2732
"SP","1977-06-08",1977,6,159,0,0,154,154
"SP","1977-06-09",1977,6,160,937,0,159,1096
"SP","1977-06-10",1977,6,161,515,0,164,679
"SP","1977-06-11",1977,6,162,1560,0,177,1737
"SP","1977-06-12",1977,6,163,274,0,161,435
"SP","1977-06-13",1977,6,164,0,0,159,159
"SP","1977-06-14",1977,6,165,0,0,160,160
"SP","1977-06-15",1977,6,166,0,0,161,161
"SP","1977-06-16",1977,6,167,0,0,163,163
"SP","1977-06-17",1977,6,168,1830,0,177,2007
"SP","1977-06-18",1977,6,169,2270,0,198,2468
"SP","1977-06-19",1977,6,170,4390,0,222,4612
"SP","1977-06-20",1977,6,171,3730,0,217,3947
"SP","1977-06-21",1977,6,172,7320,0,269,7589
"SP","1977-06-22",1977,6,173,0,0,154,154
"SP","1977-06-23",1977,6,174,0,0,156,156
"SP","1977-06-24",1977,6,175,2900,0,183,3083
"SP","1977-06-25",1977,6,176,3550,0,209,3759
"SP","1977-06-26",1977,6,177,8300,0,277,8577
"SP","1977-06-27",1977,6,178,0,0,149,149
"SP","1977-06-28",1977,6,179,4390,0,195,4585
"SP","1977-06-29",1977,6,180,7240,0,255,7495
"SP","1977-06-30",1977,6,181,3090,0,191,3281
"SP","1977-07-01",1977,7,182,9160,0,266,9426
"SP","1977-07-02",1977,7,183,5890,0,226,6116
"SP","1977-07-03",1977,7,184,0,0,135,135
"SP","1977-07-04",1977,7,185,13300,0,1070,14370
"SP","1977-07-05",1977,7,186,737,0,137,874
"SP","1977-07-06",1977,7,187,8300,0,2020,10320
"SP","1977-07-07",1977,7,188,0,0,124,124
"SP","1977-07-08",1977,7,189,0,0,126,126
"SP","1977-07-09",1977,7,190,61.5,0,129,190.5
"SP","1977-07-10",1977,7,191,0,0,131,131
"SP","1977-07-11",1977,7,192,0,0,132,132
"SP","1977-07-12",1977,7,193,0,0,134,134
"SP","1977-07-13",1977,7,194,135,0,136,271
"SP","1977-07-14",1977,7,195,1080,0,145,1225
"SP","1977-07-15",1977,7,196,2690,0,172,2862
"SP","1977-07-16",1977,7,197,1170,0,156,1326
"SP","1977-07-17",1977,7,198,0,0,140,140
"SP","1977-07-18",1977,7,199,1800,0,157,1957
"SP","1977-07-19",1977,7,200,30.8,0,142,172.8
"SP","1977-07-20",1977,7,201,0,0,144,144
"SP","1977-07-21",1977,7,202,718,0,147,865
"SP","1977-07-22",1977,7,203,0,0,148,148
"SP","1977-07-23",1977,7,204,0,0,150,150
"SP","1977-07-24",1977,7,205,0,0,152,152
"SP","1977-07-25",1977,7,206,277,0,154,431
"SP","1977-07-26",1977,7,207,0,0,156,156
"SP","1977-07-27",1977,7,208,0,0,158,158
"SP","1977-07-28",1977,7,209,0,0,160,160
"SP","1977-07-29",1977,7,210,4320,0,211,4531
"SP","1977-07-30",1977,7,211,1010,0,174,1184
"SP","1977-07-31",1977,7,212,0,0,160,160
"SP","1977-08-01",1977,8,213,16600,0,393,16993
"SP","1977-08-02",1977,8,214,857,0,160,1017
"SP","1977-08-03",1977,8,215,0,0,149,149
"SP","1977-08-04",1977,8,216,5330,0,207,5537
"SP","1977-08-05",1977,8,217,4550,0,215,4765
"SP","1977-08-06",1977,8,218,1160,0,161,1321
"SP","1977-08-07",1977,8,219,0,0,146,146
"SP","1977-08-08",1977,8,220,0,0,148,148
"SP","1977-08-09",1977,8,221,0,0,150,150
"SP","1977-08-10",1977,8,222,0,0,152,152
"SP","1977-08-11",1977,8,223,3650,0,194,3844
"SP","1977-08-12",1977,8,224,0,0,151,151
"SP","1977-08-13",1977,8,225,0,0,153,153
"SP","1977-08-14",1977,8,226,10900,0,302,11202
"SP","1977-08-15",1977,8,227,231,0,149,380
"SP","1977-08-16",1977,8,228,0,0,147,147
"SP","1977-08-17",1977,8,229,20500,0,434,20934
"SP","1977-08-18",1977,8,230,0,0,133,133
"SP","1977-08-19",1977,8,231,0,0,135,135
"SP","1977-08-20",1977,8,232,0,0,136,136
"SP","1977-08-21",1977,8,233,0,0,137,137
"SP","1977-08-22",1977,8,234,6870,0,228,7098
"SP","1977-08-23",1977,8,235,0,0,134,134
"SP","1977-08-24",1977,8,236,0,0,136,136
"SP","1977-08-25",1977,8,237,0,0,137,137
"SP","1977-08-26",1977,8,238,0,0,138,138
"SP","1977-08-27",1977,8,239,4760,0,199,4959
"SP","1977-08-28",1977,8,240,47100,0,22500,69600
"SP","1977-08-29",1977,8,241,7880,0,6500,14380
"SP","1977-08-30",1977,8,242,0,0,143,143
"SP","1977-08-31",1977,8,243,0,0,84,84
"SP","1977-09-01",1977,9,244,66800,0,40400,107200
"SP","1977-09-02",1977,9,245,5270,0,11500,16770
"SP","1977-09-03",1977,9,246,2630,0,1970,4600
"SP","1977-09-04",1977,9,247,702,0,58.4,760.4
"SP","1977-09-05",1977,9,248,8370,0,3520,11890
"SP","1977-09-06",1977,9,249,76.9,0,51,127.9
"SP","1977-09-07",1977,9,250,10100,0,4340,14440
"SP","1977-09-08",1977,9,251,982,0,261,1243
"SP","1977-09-09",1977,9,252,0,0,57.3,57.3
"SP","1977-09-10",1977,9,253,3470,0,101,3571
"SP","1977-09-11",1977,9,254,86.9,0,65.3,152.2
"SP","1977-09-12",1977,9,255,1230,0,83.5,1313.5
"SP","1977-09-13",1977,9,256,4530,0,138,4668
"SP","1977-09-14",1977,9,257,0,0,71.7,71.7
"SP","1977-09-15",1977,9,258,0,0,75,75
"SP","1977-09-16",1977,9,259,0,0,78.3,78.3
"SP","1977-09-17",1977,9,260,2530,0,109,2639
"SP","1977-09-18",1977,9,261,596,0,92.2,688.2
"SP","1977-09-19",1977,9,262,845,0,96.3,941.3
"SP","1977-09-20",1977,9,263,13200,0,3200,16400
"SP","1977-09-21",1977,9,264,466,0,86.4,552.4
"SP","1977-09-22",1977,9,265,0,0,81.7,81.7
"SP","1977-09-23",1977,9,266,4550,0,341,4891
"SP","1977-09-24",1977,9,267,4620,0,2280,6900
"SP","1977-09-25",1977,9,268,11600,0,7570,19170
"SP","1977-09-26",1977,9,269,6610,0,4880,11490
"SP","1977-09-27",1977,9,270,1290,0,1140,2430
"SP","1977-09-28",1977,9,271,413,0,73.3,486.3
"SP","1977-09-29",1977,9,272,212,0,74,286
"SP","1977-09-30",1977,9,273,3090,0,116,3206
"SP","1977-10-01",1977,10,274,29,0,75.2,104.2
"SP","1977-10-02",1977,10,275,0,0,78.2,78.2
"SP","1977-10-03",1977,10,276,0,0,81.8,81.8
"SP","1977-10-04",1977,10,277,0,0,85.3,85.3
"SP","1977-10-05",1977,10,278,670,0,89.9,759.9
"SP","1977-10-06",1977,10,279,1580,0,119,1699
"SP","1977-10-07",1977,10,280,0,0,91.8,91.8
"SP","1977-10-08",1977,10,281,0,0,94.5,94.5
"SP","1977-10-09",1977,10,282,14300,0,4040,18340
"SP","1977-10-10",1977,10,283,2080,0,1790,3870
"SP","1977-10-11",1977,10,284,0,0,121,121
"SP","1977-10-12",1977,10,285,11200,0,6460,17660
"SP","1977-10-13",1977,10,286,3910,0,3310,7220
"SP","1977-10-14",1977,10,287,0,0,432,432
"SP","1977-10-15",1977,10,288,0,0,75.9,75.9
"SP","1977-10-16",1977,10,289,0,0,79.3,79.3
"SP","1977-10-17",1977,10,290,0,0,82.5,82.5
"SP","1977-10-18",1977,10,291,0,0,85.7,85.7
"SP","1977-10-19",1977,10,292,3850,0,137,3987
"SP","1977-10-20",1977,10,293,562,0,96.4,658.4
"SP","1977-10-21",1977,10,294,0,0,90.1,90.1
"SP","1977-10-22",1977,10,295,0,0,93,93
"SP","1977-10-23",1977,10,296,0,0,95.6,95.6
"SP","1977-10-24",1977,10,297,0,0,97.9,97.9
"SP","1977-10-25",1977,10,298,0,0,100,100
"SP","1977-10-26",1977,10,299,558,0,108,666
"SP","1977-10-27",1977,10,300,0,0,105,105
"SP","1977-10-28",1977,10,301,0,0,107,107
"SP","1977-10-29",1977,10,302,0,0,109,109
"SP","1977-10-30",1977,10,303,0,0,111,111
"SP","1977-10-31",1977,10,304,0,0,113,113
"SP","1977-11-01",1977,11,305,2060,0,138,2198
"SP","1977-11-02",1977,11,306,3310,0,165,3475
"SP","1977-11-03",1977,11,307,130,0,115,245
"SP","1977-11-04",1977,11,308,163,0,118,281
"SP","1977-11-05",1977,11,309,196,0,120,316
"SP","1977-11-06",1977,11,310,0,0,119,119
"SP","1977-11-07",1977,11,311,35.8,0,121,156.8
"SP","1977-11-08",1977,11,312,3640,0,172,3812
"SP","1977-11-09",1977,11,313,770,0,131,901
"SP","1977-11-10",1977,11,314,261,0,125,386
"SP","1977-11-11",1977,11,315,776,0,134,910
"SP","1977-11-12",1977,11,316,2820,0,124,2944
"SP","1977-11-13",1977,11,317,0,0,121,121
"SP","1977-11-14",1977,11,318,0,0,122,122
"SP","1977-11-15",1977,11,319,0,0,123,123
"SP","1977-11-16",1977,11,320,0,0,124,124
"SP","1977-11-17",1977,11,321,65.1,0,126,191.1
"SP","1977-11-18",1977,11,322,0,0,127,127
"SP","1977-11-19",1977,11,323,161,0,127,288
"SP","1977-11-20",1977,11,324,87.9,0,128,215.9
"SP","1977-11-21",1977,11,325,8110,0,134,8244
"SP","1977-11-22",1977,11,326,2060,0,121,2181
"SP","1977-11-23",1977,11,327,0,0,121,121
"SP","1977-11-24",1977,11,328,2920,0,119,3039
"SP","1977-11-25",1977,11,329,2820,0,117,2937
"SP","1977-11-26",1977,11,330,1710,0,116,1826
"SP","1977-11-27",1977,11,331,132,0,116,248
"SP","1977-11-28",1977,11,332,1570,0,115,1685
"SP","1977-11-29",1977,11,333,2120,0,114,2234
"SP","1977-11-30",1977,11,334,0,0,113,113
"SP","1977-12-01",1977,12,335,0,0,114,114
"SP","1977-12-02",1977,12,336,2250,0,113,2363
"SP","1977-12-03",1977,12,337,173,0,113,286
"SP","1977-12-04",1977,12,338,0,0,113,113
"SP","1977-12-05",1977,12,339,0,0,113,113
"SP","1977-12-06",1977,12,340,1400,0,112,1512
"SP","1977-12-07",1977,12,341,1230,0,111,1341
"SP","1977-12-08",1977,12,342,0,0,111,111
"SP","1977-12-09",1977,12,343,373,0,111,484
"SP","1977-12-10",1977,12,344,2190,0,110,2300
"SP","1977-12-11",1977,12,345,221,0,109,330
"SP","1977-12-12",1977,12,346,0,0,109,109
"SP","1977-12-13",1977,12,347,0,0,109,109
"SP","1977-12-14",1977,12,348,0,0,109,109
"SP","1977-12-15",1977,12,349,0,0,109,109
"SP","1977-12-16",1977,12,350,0,0,110,110
"SP","1977-12-17",1977,12,351,0,0,110,110
"SP","1977-12-18",1977,12,352,741,0,110,851
"SP","1977-12-19",1977,12,353,3060,0,2820,5880
"SP","1977-12-20",1977,12,354,225,0,2330,2555
"SP","1977-12-21",1977,12,355,1960,0,604,2564
"SP","1977-12-22",1977,12,356,2960,0,180,3140
"SP","1977-12-23",1977,12,357,647,0,118,765
"SP","1977-12-24",1977,12,358,0,0,113,113
"SP","1977-12-25",1977,12,359,1200,0,109,1309
"SP","1977-12-26",1977,12,360,1490,0,105,1595
"SP","1977-12-27",1977,12,361,0,0,103,103
"SP","1977-12-28",1977,12,362,0,0,102,102
"SP","1977-12-29",1977,12,363,254,0,101,355
"SP","1977-12-30",1977,12,364,0,0,100,100
"SP","1977-12-31",1977,12,365,0,0,99.7,99.7
"SP","1978-01-01",1978,1,1,49.3,0,99.3,148.6
"SP","1978-01-02",1978,1,2,2490,0,97.7,2587.7
"SP","1978-01-03",1978,1,3,323,0,96.8,419.8
"SP","1978-01-04",1978,1,4,109,0,96.6,205.6
"SP","1978-01-05",1978,1,5,0,0,96.6,96.6
"SP","1978-01-06",1978,1,6,82.4,0,96.7,179.1
"SP","1978-01-07",1978,1,7,4020,0,94.7,4114.7
"SP","1978-01-08",1978,1,8,3640,0,92.2,3732.2
"SP","1978-01-09",1978,1,9,2300,0,90.5,2390.5
"SP","1978-01-10",1978,1,10,1280,0,89.6,1369.6
"SP","1978-01-11",1978,1,11,260,0,89.4,349.4
"SP","1978-01-12",1978,1,12,0,0,89.6,89.6
"SP","1978-01-13",1978,1,13,0,0,89.7,89.7
"SP","1978-01-14",1978,1,14,0,0,89.8,89.8
"SP","1978-01-15",1978,1,15,0,0,90,90
"SP","1978-01-16",1978,1,16,0,0,90.1,90.1
"SP","1978-01-17",1978,1,17,202,0,90.1,292.1
"SP","1978-01-18",1978,1,18,0,0,90.1,90.1
"SP","1978-01-19",1978,1,19,0,0,90.2,90.2
"SP","1978-01-20",1978,1,20,82.4,0,90.3,172.7
"SP","1978-01-21",1978,1,21,0,0,90.4,90.4
"SP","1978-01-22",1978,1,22,0,0,90.5,90.5
"SP","1978-01-23",1978,1,23,0,0,90.7,90.7
"SP","1978-01-24",1978,1,24,0,0,90.9,90.9
"SP","1978-01-25",1978,1,25,0,0,91.2,91.2
"SP","1978-01-26",1978,1,26,360,0,91.4,451.4
"SP","1978-01-27",1978,1,27,2940,0,89.9,3029.9
"SP","1978-01-28",1978,1,28,629,0,89.1,718.1
"SP","1978-01-29",1978,1,29,0,0,89,89
"SP","1978-01-30",1978,1,30,0,0,89.1,89.1
"SP","1978-01-31",1978,1,31,0,0,89.1,89.1
"SP","1978-02-01",1978,2,32,0,0,89.2,89.2
"SP","1978-02-02",1978,2,33,0,0,89.2,89.2
"SP","1978-02-03",1978,2,34,0,0,89.3,89.3
"SP","1978-02-04",1978,2,35,0,0,89.3,89.3
"SP","1978-02-05",1978,2,36,385,0,89.1,474.1
"SP","1978-02-06",1978,2,37,1670,0,88.3,1758.3
"SP","1978-02-07",1978,2,38,0,0,88,88
"SP","1978-02-08",1978,2,39,0,0,88.1,88.1
"SP","1978-02-09",1978,2,40,0,0,88.2,88.2
"SP","1978-02-10",1978,2,41,0,0,88.3,88.3
"SP","1978-02-11",1978,2,42,0,0,88.3,88.3
"SP","1978-02-12",1978,2,43,0,0,88.4,88.4
"SP","1978-02-13",1978,2,44,0,0,88.4,88.4
"SP","1978-02-14",1978,2,45,0,0,88.5,88.5
"SP","1978-02-15",1978,2,46,144,0,88.5,232.5
"SP","1978-02-16",1978,2,47,0,0,88.5,88.5
"SP","1978-02-17",1978,2,48,0,0,88.6,88.6
"SP","1978-02-18",1978,2,49,0,0,88.6,88.6
"SP","1978-02-19",1978,2,50,0,0,88.6,88.6
"SP","1978-02-20",1978,2,51,0,0,88.7,88.7
"SP","1978-02-21",1978,2,52,0,0,88.7,88.7
"SP","1978-02-22",1978,2,53,0,0,88.7,88.7
"SP","1978-02-23",1978,2,54,0,0,88.7,88.7
"SP","1978-02-24",1978,2,55,0,0,88.8,88.8
"SP","1978-02-25",1978,2,56,649,0,88.6,737.6
"SP","1978-02-26",1978,2,57,3120,0,87,3207
"SP","1978-02-27",1978,2,58,65.6,0,86.5,152.1
"SP","1978-02-28",1978,2,59,0,0,86.6,86.6
"SP","1978-03-01",1978,3,60,122,0,86.6,208.6
"SP","1978-03-02",1978,3,61,0,0,86.6,86.6
"SP","1978-03-03",1978,3,62,0,0,86.6,86.6
"SP","1978-03-04",1978,3,63,3650,0,84.9,3734.9
"SP","1978-03-05",1978,3,64,0,0,84.2,84.2
"SP","1978-03-06",1978,3,65,0,0,84.3,84.3
"SP","1978-03-07",1978,3,66,0,0,84.4,84.4
"SP","1978-03-08",1978,3,67,0,0,84.6,84.6
"SP","1978-03-09",1978,3,68,0,0,84.8,84.8
"SP","1978-03-10",1978,3,69,0,0,85.2,85.2
"SP","1978-03-11",1978,3,70,0,0,85.7,85.7
"SP","1978-03-12",1978,3,71,0,0,86.2,86.2
"SP","1978-03-13",1978,3,72,0,0,86.7,86.7
"SP","1978-03-14",1978,3,73,398,0,86.9,484.9
"SP","1978-03-15",1978,3,74,931,0,86.8,1017.8
"SP","1978-03-16",1978,3,75,265,0,86.8,351.8
"SP","1978-03-17",1978,3,76,2240,0,85.8,2325.8
"SP","1978-03-18",1978,3,77,45.4,0,85.4,130.8
"SP","1978-03-19",1978,3,78,0,0,85.6,85.6
"SP","1978-03-20",1978,3,79,0,0,86,86
"SP","1978-03-21",1978,3,80,1260,0,85.8,1345.8
"SP","1978-03-22",1978,3,81,1880,0,85.1,1965.1
"SP","1978-03-23",1978,3,82,121,0,85.3,206.3
"SP","1978-03-24",1978,3,83,0,0,85.9,85.9
"SP","1978-03-25",1978,3,84,0,0,86.5,86.5
"SP","1978-03-26",1978,3,85,0,0,86.7,86.7
"SP","1978-03-27",1978,3,86,0,0,87.1,87.1
"SP","1978-03-28",1978,3,87,0,0,87.7,87.7
"SP","1978-03-29",1978,3,88,0,0,1280,1280
"SP","1978-03-30",1978,3,89,0,0,1270,1270
"SP","1978-03-31",1978,3,90,0,0,1720,1720
"SP","1978-04-01",1978,4,91,71.5,0,7440,7511.5
"SP","1978-04-02",1978,4,92,0,0,3350,3350
"SP","1978-04-03",1978,4,93,2290,0,343,2633
"SP","1978-04-04",1978,4,94,7620,0,126,7746
"SP","1978-04-05",1978,4,95,7540,0,1430,8970
"SP","1978-04-06",1978,4,96,0,0,1860,1860
"SP","1978-04-07",1978,4,97,2690,0,6110,8800
"SP","1978-04-08",1978,4,98,4440,0,12100,16540
"SP","1978-04-09",1978,4,99,0,0,2380,2380
"SP","1978-04-10",1978,4,100,10200,0,3910,14110
"SP","1978-04-11",1978,4,101,12400,0,2540,14940
"SP","1978-04-12",1978,4,102,2410,0,3000,5410
"SP","1978-04-13",1978,4,103,2410,0,2910,5320
"SP","1978-04-14",1978,4,104,2500,0,6260,8760
"SP","1978-04-15",1978,4,105,130,0,489,619
"SP","1978-04-16",1978,4,106,0,0,55.7,55.7
"SP","1978-04-17",1978,4,107,0,0,59.4,59.4
"SP","1978-04-18",1978,4,108,0,0,63,63
"SP","1978-04-19",1978,4,109,0,0,66.3,66.3
"SP","1978-04-20",1978,4,110,6480,0,596,7076
"SP","1978-04-21",1978,4,111,4700,0,2490,7190
"SP","1978-04-22",1978,4,112,0,0,66,66
"SP","1978-04-23",1978,4,113,0,0,68.3,68.3
"SP","1978-04-24",1978,4,114,438,0,72.8,510.8
"SP","1978-04-25",1978,4,115,1470,0,94.5,1564.5
"SP","1978-04-26",1978,4,116,0,0,72.8,72.8
"SP","1978-04-27",1978,4,117,0,0,74.6,74.6
"SP","1978-04-28",1978,4,118,0,0,76.4,76.4
"SP","1978-04-29",1978,4,119,0,0,78.1,78.1
"SP","1978-04-30",1978,4,120,0,0,79.9,79.9
"SP","1978-05-01",1978,5,121,0,0,81.4,81.4
"SP","1978-05-02",1978,5,122,0,0,82.9,82.9
"SP","1978-05-03",1978,5,123,0,0,84.7,84.7
"SP","1978-05-04",1978,5,124,0,0,86.8,86.8
"SP","1978-05-05",1978,5,125,0,0,89.2,89.2
"SP","1978-05-06",1978,5,126,0,0,91.2,91.2
"SP","1978-05-07",1978,5,127,0,0,93,93
"SP","1978-05-08",1978,5,128,0,0,94.5,94.5
"SP","1978-05-09",1978,5,129,6580,0,188,6768
"SP","1978-05-10",1978,5,130,12000,0,4450,16450
"SP","1978-05-11",1978,5,131,93.3,0,118,211.3
"SP","1978-05-12",1978,5,132,0,0,84.2,84.2
"SP","1978-05-13",1978,5,133,0,0,86.6,86.6
"SP","1978-05-14",1978,5,134,0,0,88.5,88.5
"SP","1978-05-15",1978,5,135,5800,0,164,5964
"SP","1978-05-16",1978,5,136,1490,0,109,1599
"SP","1978-05-17",1978,5,137,0,0,87.5,87.5
"SP","1978-05-18",1978,5,138,0,0,89.9,89.9
"SP","1978-05-19",1978,5,139,0,0,92.6,92.6
"SP","1978-05-20",1978,5,140,0,0,95.3,95.3
"SP","1978-05-21",1978,5,141,0,0,97.6,97.6
"SP","1978-05-22",1978,5,142,0,0,99.6,99.6
"SP","1978-05-23",1978,5,143,0,0,102,102
"SP","1978-05-24",1978,5,144,0,0,104,104
"SP","1978-05-25",1978,5,145,0,0,106,106
"SP","1978-05-26",1978,5,146,3340,0,140,3480
"SP","1978-05-27",1978,5,147,23600,0,464,24064
"SP","1978-05-28",1978,5,148,23700,0,9360,33060
"SP","1978-05-29",1978,5,149,11300,0,6230,17530
"SP","1978-05-30",1978,5,150,27800,0,15700,43500
"SP","1978-05-31",1978,5,151,9440,0,4610,14050
"SP","1978-06-01",1978,6,152,1500,0,246,1746
"SP","1978-06-02",1978,6,153,21000,0,11800,32800
"SP","1978-06-03",1978,6,154,1420,0,273,1693
"SP","1978-06-04",1978,6,155,1420,0,61.3,1481.3
"SP","1978-06-05",1978,6,156,1340,0,63.7,1403.7
"SP","1978-06-06",1978,6,157,0,0,50,50
"SP","1978-06-07",1978,6,158,0,0,54.4,54.4
"SP","1978-06-08",1978,6,159,2620,0,81.4,2701.4
"SP","1978-06-09",1978,6,160,2800,0,104,2904
"SP","1978-06-10",1978,6,161,0,0,62.1,62.1
"SP","1978-06-11",1978,6,162,920,0,66.8,986.8
"SP","1978-06-12",1978,6,163,2690,0,101,2791
"SP","1978-06-13",1978,6,164,11500,0,243,11743
"SP","1978-06-14",1978,6,165,0,0,63.6,63.6
"SP","1978-06-15",1978,6,166,4950,0,118,5068
"SP","1978-06-16",1978,6,167,14800,0,4830,19630
"SP","1978-06-17",1978,6,168,2200,0,148,2348
"SP","1978-06-18",1978,6,169,14600,0,8010,22610
"SP","1978-06-19",1978,6,170,3410,0,702,4112
"SP","1978-06-20",1978,6,171,0,0,47.6,47.6
"SP","1978-06-21",1978,6,172,142,0,51.1,193.1
"SP","1978-06-22",1978,6,173,1420,0,66.6,1486.6
"SP","1978-06-23",1978,6,174,0,0,55.5,55.5
"SP","1978-06-24",1978,6,175,0,0,58,58
"SP","1978-06-25",1978,6,176,4300,0,116,4416
"SP","1978-06-26",1978,6,177,991,0,72.7,1063.7
"SP","1978-06-27",1978,6,178,2340,0,97.6,2437.6
"SP","1978-06-28",1978,6,179,0,0,62.6,62.6
"SP","1978-06-29",1978,6,180,0,0,64.8,64.8
"SP","1978-06-30",1978,6,181,0,0,66.9,66.9
"SP","1978-07-01",1978,7,182,1130,0,72.9,1202.9
"SP","1978-07-02",1978,7,183,10200,0,216,10416
"SP","1978-07-03",1978,7,184,11300,0,231,11531
"SP","1978-07-04",1978,7,185,6330,0,159,6489
"SP","1978-07-05",1978,7,186,0,0,60.1,60.1
"SP","1978-07-06",1978,7,187,4430,0,116,4546
"SP","1978-07-07",1978,7,188,674,0,72.2,746.2
"SP","1978-07-08",1978,7,189,2290,0,92.7,2382.7
"SP","1978-07-09",1978,7,190,2690,0,106,2796
"SP","1978-07-10",1978,7,191,1940,0,92.2,2032.2
